,index,song,year,artist,genre,lyrics
130844,130844,waterloo-swedish-version,2007,abba,Pop,"My my
At Waterloo Napoleon did surrender
Oh yeah
And I have met my destiny in quite a similar way
The history book on the shelf
Is always repeating itself
Waterloo I was defeated, you won the war
Waterloo promise to love you for ever more
Waterloo couldn't escape if I wanted to
Waterloo knowing my fate is to be with you
Waterloo finally facing my Waterloo
My my
I tried to hold you back, but you were stronger
Oh yeah
And now it seems my only chance is giving up the fight
And how could I ever refuse
I feel like I win when I lose
Waterloo I was defeated, you won the war
Waterloo promise to love you for ever more
Waterloo couldn't escape if I wanted to
Waterloo knowing my fate is to be with you
Oh, oh Waterloo finally facing my Waterloo
So how could I ever refuse
I feel like I win when I lose
Waterloo couldn't escape if I wanted to
Waterloo knowing my fate is to be with you
Waterloo finally facing my Waterloo
Waterloo knowing my fate is to be with you
Oh, oh Waterloo finally facing my Waterloo
Waterloo knowing my fate is to be with you"
130845,130845,fernado,2007,abba,Pop,"Can you hear the drums Fernando?
I remember long ago another starry night like this
In the firelight Fernando
You were humming to yourself and softly strumming your guitar
I could hear the distant drums
And sounds of bugle calls were coming from afar
They were closer now Fernando
Every hour every minute seemed to last eternally
I was so afraid Fernando
We were young and full of life and none of us prepared to die
And I'm not ashamed to say
The roar of guns and cannons almost made me cry
There was something in the air that night
The stars were bright, Fernando
They were shining there for you and me
For liberty, Fernando
Though I never thought that we could lose
There's no regret
If I had to do the same again
I would, my friend, Fernando
Now we're old and grey Fernando
And since many years I haven't seen a rifle in your hand
Can you hear the drums Fernando?
Do you still recall the frightful night we crossed the Rio Grande?
I can see it in your eyes
How proud you were to fight for freedom in this land
There was something in the air that night
The stars were bright, Fernando
They were shining there for you and me
For liberty, Fernando
Though I never thought that we could lose
There's no regret
If I had to do the same again
I would, my friend, Fernando
There was something in the air that night
The stars were bright, Fernando
They were shining there for you and me
For liberty, Fernando
Though I never thought that we could lose
There's no regret
If I had to do the same again
I would, my friend, Fernando
Yes, if I had to do the same again
I would, my friend, Fernando..."
130846,130846,just-a-notion,2007,abba,Pop,"Just a notion that's all
Just a feeling that you're watchin' me
Every move I'm making
Am I reading your mind
Cause it's almost like you're touching me
There is no mistaking
Just a notion
That you'll be walkin' up to me
In a while
And you smile and say hello
Then we'll be dancing through the night
Knowing everything from there on
Must be right
Just a notion
But somehow I know I'm not wrong
If it's our destiny there's nothing we can do
But tonight is very special
It's the night for me and you"
130847,130847,crying-over-you,2007,abba,Pop,"I'm waitin' for you baby
I'm sitting all alone
I feel so cold without you
It chills me to the bone
I never thought you'd leave me
But now I know it's true
Oh Lord I'm blue
I'm cryin' over you
I'm waitin' for you baby
I'm sittin' all alone
I feel so cold without you
It chills me to the bone
I never thought you'd leave me
But now I know it's true
Oh Lord I'm blue
I'm cryin' over you
Cryin' over you
I'm cryin' over you
Cryin' over
Little memories of things we used to do
Oh Lord I'm blue
I'm cryin' over you
Oh Lord I'm blue
I'm cryin' over you
Oh Lord I'm blue
I'm cryin' over you"
130848,130848,estoy-sonando,2007,abba,Pop,"I have a dream, a song to sing
To help me cope with anything
If you see the wonder of a fairy tale
You can take the future even if you fail
I believe in angels
Something good in everything I see
I believe in angels
When I know the time is right for me
I'll cross the stream, I have a dream
I have a dream, a fantasy
To help me through reality
And my destination makes it worth the while
Pushing through the darkness still another mile
I believe in angels
Something good in everything I see
I believe in angels
When I know the time is right for me
I'll cross the stream, I have a dream
I'll cross the stream, I have a dream
I have a dream, a song to sing
To help me cope with anything
If you see the wonder of a fairy tale
You can take the future even if you fail
I believe in angels
Something good in everything I see
I believe in angels
When I know the time is right for me
I'll cross the stream, I have a dream
I'll cross the stream, I have a dream"
130849,130849,here-we-ll-stay,2007,abba,Pop,"Love, love is a dream
We were like two young strands of driftwood
Caught up in a stream
We were destined for each other
From our very first hello
We came bustin' through that river dam
And made that river flow
We will sail upon the ocean
Til the shoreline meets the sky
Carried on the first trade wind
That favours you and I
We have both of us between us
Known misfortune in our days
Darling this time, we're on our way
'Cause we're here
And here we'll stay
We will never throw this love of ours away
We are here
And here we'll stay
We will never throw this love of ours away
Life, oh life is a chance
We were the only two who spun the wheel
And never scored romance
If we'd stayed to play for fortune
We'd have broke the banks of gold
We'd have taken old Las Vegas
For every cent that she could hold
Love like ours was made in heaven
It was blessed by Lord above
We will spend our lives together
Forever hand in glove
We have both of us between us
Known misfortune in our days
Darling this time, we're on our way
'Cause we're here
And here we'll stay
We won't ever throw this love of ours away
We are here
And here we'll stay
We won't ever throw this love of ours away
'Cause we're here
And here we'll stay
We will never throw this love of ours away
We are here
Here we'll stay
We will never throw this love of ours away
'Cause we're here
And here we'll stay
We will never throw this love of ours away
So we are here
And here we'll stay
We will never throw this love of ours away..."
130850,130850,dame-dame-dame-amor-esta-noche,2007,abba,Pop,"El reloj
Ya marco medianoche
Y otra vez encontrÃ©
Que tan solo me acompaÃ±a la TV
El soplar
De ese viento afuera
Vive la desolaciÃ³n
Me oprime con angustia el corazÃ³n
No hay mas que soledad
Nadie, ni por piedad
Dame, dame, dame
Amor esta noche
Alguien que me ayude
A las sombras borrar
Dame, dame, dame
Amor esta noche
Hasta que amanezca
Ver el dÃ­a aclarar
Tantos hay
Con gran suerte y fortuna
Todo pueden conseguir
Tan distinto a lo que tengo que vivir
Aburrida me encuentro esta noche
Y la gran oscuridad
Es mi siempre obligada amistad
No hay mas que soledad
Nadie, ni por piedad
Dame, dame, dame
Amor esta noche
Alguien que me ayude
A las sombras borrar
Dame, dame, dame
Amor esta noche
Hasta que amanezca
Ver el dÃ­a aclarar
Dame, dame, dame
Amor esta noche
Dame, dame, dame
Amor esta noche
No hay mas que soledad
Nadie, ni por piedad
Dame, dame, dame
Amor esta noche
Alguien que me ayude
A las sombras borrar
Dame, dame, dame
Amor esta noche
Hasta que amanezca
Ver el dÃ­a aclarar
Dame, dame, dame
Amor esta noche
Alguien que me ayude
A las sombras borrar
Dame, dame, dame
Amor esta noche
Hasta que amanezca
Ver el dÃ­a aclarar"
130851,130851,rubber-ball-man,2007,abba,Pop,"The poster on the wall of a dear friend
I wish there was a way that I could show you how your songs set me free
The hero of them all
You're a legend
I guess I'll never get a chance to know you
Still you're close as can be
Make the bandstand to a dreamland, Rubber Ball Man
Clapping your hands, let your feet dance, Rubber Ball Man
When you're jumping up and down, nobody's standing still
Some of us dreaming, some of us screaming
Look at your fans, how we love you, Rubber Ball Man!"
130852,130852,rock-roll-band,2007,abba,Pop,"Sitting in the darkest corner
In the tender light I saw her face
She was looking so sad and lonely
Someone help me, someone save me
I could see the look she gave me, oh
Oh yeah, and there was one thing only
That I knew I could do
Let's go girl
It's a beautiful place this world
Come on baby let's dance
To the rock'n'roll band
Let's go now
Let me show you that I know how
Come on baby let's dance
To the rock'n roll band
Come on baby let's dance
To the rock'n roll band
You've been sitting there for hours
Try to hide behind the flowers now
Baby, we could have fun together
Come on, cheer up, let's get started
No use being broken-hearted now
Oh yeah, you're gonna feel much better
Yes I know that you will
Let's go girl
It's a beautiful place this world
Come on baby let's dance
To the rock'n roll band
Let's go now
Let me show you that I know how
Come on baby let's dance
To the rock'n roll band
Come on baby let's dance
To the rock'n roll band"
130853,130853,move-on,2013,abba,Pop,"They say a restless body can hide a peaceful soul.
A voyager, ad a settler, they both have a distant goal.
If I explore the heavens, or if I search inside.
Well, it really doesn't matter as long as I can tell myself
I've always tried.
Like a roller in the ocean, life is motion
Move on
Like a wind that's always blowing, life is flowing
Move on
Like the sunrise in the morning, life is dawning
Move on
How I treasure every minute
Being part of it, being in it
With the urge to move on
I've travelled every country, I've travelled in my mind
It seems we're on a journey, a trip through space and time
And somewhere lies the answer
To all the questions why
What really makes the difference
Between all dead and living things, the will to stay alive
Like a roller in the ocean (la la la la la la-la)
Life is motion (la la la la la la-la)
Move on (la la la la-la)
Like a wind that's always blowing (la la la la la la-la)
Life is flowing (la la la la la la-la)
Move on (la la la la-la)
Like the sunrise in the morning (la la la la la la-la)
Life is dawning (la la la la la la-la)
Move on (la la la la-la)
How I treasure every minute (la la la la)
Being part of it (la la la la)
Being in it (la la la la)
With the urge to move on
The morning breeze that ripples the surface of the sea
The crying of the seagulls that hover over me
I see it and I hear it
But how can I explain
The wonder of the moment
To be alive, to feel the sun that follows every rain
Like a roller in the ocean (la la la la la la-la)
Life is motion (la la la la la la-la)
Move on (la la la la-la)
Like a wind that's always blowing (la la la la la la-la)
Life is flowing (la la la la la la-la)
Move on (la la la la-la)
Like the sunrise in the morning (la la la la la la-la)
Life is dawning (la la la la la la-la)
Move on (la la la la-la)
How I treasure every minute (la la la la)
Being part of it (la la la la-ah)
Being in it
With the urge to move on
La la la la la la-la, la la la la la la-la, la la la la-la
Like a wind that's always blowing
La la la la la la-la
La la la la la la-la (life is flowing)
La la la la-la (move on)
Like the sunrise in the morning
La la la la la la-la
La la la la la la-la (life is dawning)
La la la la-la (move on)
How I treasure every minute (la la la la)
Being part of it (la la la la-ah)
Being in it
With the urge to move on
La la la la la la-la, la la la la la la-la, la la la la-la
Like a wind that's always blowing..."
130854,130854,one-man-one-woman,2013,abba,Pop,"No smiles, not a single word at the breakfast table
Though I would have liked to begin
So much that I wanna say, but I feel unable
You leave and slam the door
Like you've done many times before
And I cry and I feel so helpless
One man, one woman
Two friends and two true lovers
Somehow we'll help each other through the hard times
One man, one woman
One life to live together
One chance to take that never comes back again
You and me, to the end
Outside I can see the sun through the open window
Inside everything feels so cold
What's wrong, what is happening, where did all our love go?
Sometimes when I just can't cope
I cling to a desperate hope
And I cry and I feel like dying
One man, one woman
Two friends and two true lovers
Somehow we'll help each other through the hard times
One man, one woman
One life to live together
One chance to take that never comes back again
You and me, to the end
Daydreams of a better life, but I have to wake up
The sound of the key in the door
You smile and I realise that we need a shake-up
Our love is a precious thing
Worth the pain and the suffering
And it's never too late for changing
One man, one woman
Two friends and two true lovers
Somehow we'll help each other through the hard times
One man, one woman
One life to live together
One chance to take that never comes back again
You and me, to the end
You and me, to the end"
130855,130855,hasta-manana,2013,abba,Pop,"Where is the spring and the summer
That once was yours and mine?
Where did it go?
I just don't know
But still my love for you will live forever
Hasta MaÃÂ±ana 'til we meet again
Don't know where, don't know when
Darling, our love was much too strong to die
We'll find a way to face a new tomorrow
Hasta MaÃÂ±ana, say we'll meet again
I can't do without you
Time to forget, send me a letter
Say you forgive, the sooner the better
Hasta MaÃÂ±ana, baby, Hasta MaÃÂ±ana, until then
Where is the dream we were dreaming
And all the nights we shared
Where did they go?
I just don't know
And I can't tell you just how much I miss you
Hasta MaÃÂ±ana 'til we meet again
Don't know where, don't know when
Darling, our love was much too strong to die
We'll find a way to face a new tomorrow
Hasta MaÃÂ±ana, say we'll meet again
I can't do without you
Time to forget, send me a letter
Say you forgive, the sooner the better
Hasta MaÃÂ±ana, baby, Hasta MaÃÂ±ana, until then"
130856,130856,hey-hey-helen,2013,abba,Pop,"So at last you're free
It's the way you wanted it to be
And the price you paid
To become a woman of today
Is it worth the pain to see the children cry
Does it hurt when they ask for Daddy
Hey hey Helen
Now you live on your own
Hey hey Helen
Can you make it alone
(Yes you can)
So you're free at last
And beginning to forget the past
Does it make you sad
When you think about the life you ha-ha-had
But you're right, you had to take a second chance
So you fight to find your freedom
Hey hey Helen
Now you live on your own
Hey hey Helen
Can you make it alone
Hey hey Helen (hey hey Helen)
What's the matter with you
Hey hey Helen (hey hey Helen)
Don't you know what to do
(Yes you do)
(Yes you do yes you do)
(Yes you do yes you do)"
130857,130857,happy-new-year,2013,abba,Pop,"No more champagne
And the fireworks are through
Here we are, me and you
Feeling lost and feeling blue
It's the end of the party
And the morning seems so grey
So unlike yesterday
Now's the time for us to say
Happy New Year
Happy New Year
May we all have a vision now and then
Of a world where every neighbor is a friend
Happy New Year
Happy New Year
May we all have our hopes, our will to try
If we don't we might as well lay down and die
You and I
Sometimes I see
How the brave new world arrives
And I see how it thrives
In the ashes of our lives
Oh yes, man is a fool
And he thinks he'll be okay
Dragging on, feet of clay
Never knowing he's astray
Keeps on going anyway
Happy New Year
Happy New Year
May we all have a vision now and then
Of a world where every neighbor is a friend
Happy New Year
Happy New Year
May we all have our hopes, our will to try
If we don't we might as well lay down and die
You and I
Seems to me now
That the dreams we had before
Are all dead, nothing more
Than confetti on the floor
It's the end of a decade
In another ten years time
Who can say what we'll find
What lies waiting down the line
In the end of eighty-nine
Happy New Year
Happy New Year
May we all have a vision now and then
Of a world where every neighbor is a friend
Happy New Year
Happy New Year
May we all have our hopes, our will to try
If we don't we might as well lay down and die
You and I"
130858,130858,get-on-the-carroussel,2010,abba,Pop,"Get on the carousel
get on the carousel
get on
the roundabout is just beginning
get on
it's fun to see the world a-spinning
get on the carousel
get on the carousel
get on
your happiness is waiting for you
get on
be famous, let the world adore you
get on the carousel
get on the carousel
I feel so dizzy I wanna go
Listen!
Now I don't think I can take much more
So can't you tell 'em to make it slow
Listen!
I want the speed that I had before
I'm feeling sick and I wanna stop
Spinning!
So won't you let me get off this thing?
I got a feeling I reached the top
Spinning!
I only wanted to dance and sing
The roundabout is just beginning
get on
it's fun to see the world a-spinning
get on the carousel
get on the carousel
get on
your happiness is waiting for you
get on
be famous, let the world adore you
get on the carousel
get on the carousel
I feel so dizzy I wanna go
Listen!
Now I don't think I can take much more
So can't you tell 'em to make it slow
Listen!
I want the speed that I had before
I'm feeling sick and I wanna stop
Spinning!
So won't you let me get off this thing?
I got a feeling I reached the top
Spinning!
I only wanted to dance and sing
Get on the carousel
get on the carousel
Get on the carousel
get on
your happiness is waiting for you
get on
be famous, let the world adore you
get on the carousel
I'm feeling sick and I wanna stop
Spinning!
So won't you let me get off this thing?
I got a feeling I reached the top
Spinning!
I only wanted to dance and sing"
130859,130859,crush-on-you,2010,abba,Pop,"My oh my, oh boy oh boy
Lover, can I be your toy?
Can't be without you
You know that it's true
Baby, have I got a crush on you
Gimme this, gimme that
You boss me around
You're a teaser, you're a brat
The devil's pet daughter
But I'm stuck where I am
A ship run aground
You're a shark that's circling
Round me in the water
You devour me with ease
I just cannot get away now
I could stoop to anything to please
So gimme all you got is what I pray now
Boy oh boy, oh my oh my
I'm so happy I could cry
Don't ever stop it whatever you do
Have I got a crush on you
My oh my, oh boy oh boy
Lover can I be your toy?
Can't be without you
You know that it's true
Baby, have I got a crush on you
Gimme this, gimme that
You drive me insane
When you purr like a cat
I'm at the end of my tether
And I would throw you out
If I had a brain
But in the end you knock me
Down with a feather
And you know it all too well
I just cannot get away now
You are heaven to me
You are hell
But gimme all you got is what I pray now
Boy oh boy, oh my oh my
I'm so happy I could cry
Don't ever stop it whatever you do
Have I got a crush on you
My oh my, oh boy oh boy
Lover can I be your toy?
Can't be without you
You know that it's true
Baby, have I got a crush on you"
130860,130860,felicidad,2010,abba,Pop,"No mÃ¡s champagne, la bengala se apagÃ³
Solo tÃº, sola yo, el festejo ya pasÃ³
Es el fin de la fiesta why hay ungris amanecer
DÃ³nde estÃ¡ ese ayer que debemos proponer
Felicidad, felicidad
Al brindar les deseamos de ahora en mÃ¡s
Paz, amor en donde reine la amistad
Felicidad, felicidad
Al rogar esperanza de cambiar
Sin dejar al desaliento dominar
Why triunfar
Why cuando veo ese mundo que vendrÃ¡
Nuevo al fin llegarÃ¡ de cenizas surgirÃ¡
Gente equivocada que pretende estar muy bien
Se los ve arrastrar pies de barro why caminar
Sin saber por donde andar
Felicidad, felicidad
Al brindar les deseamos de ahora en mÃ¡s
Paz, amor en donde reine la amistad
Felicidad, felicidad
Al rogar esperanza de cambiar
Sin dejar al desaliento dominar
Why asÃ­ triunfar
Creo entender que los sueÃ±os son infiel
Al morir no son mÃ¡s que confites why papel
Es el tiempo pasado why en los aÃ±os que vendrÃ¡n
Quien podrÃ¡ predecir que depara el porvenir
Que nos falta por vivir
Felicidad, felicidad
Al brindar les deseamos de ahora en mÃ¡s
Paz, amor en donde reine la amistad
Felicidad, felicidad
Al rogar esperanza de cambiar
Sin dejar al desaliento dominar
Why asÃ­, triunfar"
130861,130861,as-long-as-i-have-you,2010,abba,Pop,"I know
I've not been easy to live with
I guess that I can say
The same 'bout you
But I've been around just long enough to learn
That nothing in this life's for free
So remember when you're down and out baby
You can still count on me
Look at me now
Through the good times and the bad
I'll never stop believing in what we have
I say to myself ""Keep trying""
And that's what I'm gonna do
As long as I have you
I can't tell you 'bout tomorrow
I can't even swear about today
But I know that I'm not solving any problems
By running away
So here I stand
Not knowing what to say
I need to love you in my own strange way
And this far down the line
It's time for me to say
I'm here to stay
Look at me now
Through the good times and the bad
I'll never stop believing in what we have
I say to myself ""Keep trying""
And that's what I'm gonna do
As long as I have you
And heart to heart
We can start all over
It's just a matter of trying
I was trying to hide
I was running for cover (running away)
While our love was dying
Look at me now
Through the good times and the bad
I'll never stop believing in what we have (never baby)
I say to myself ""Keep trying""
And that's what I'm gonna do
As long as I have you
So take a look at me now
Through the good times and the bad (I'll never stop believing)
I'll never stop believing in what we have (no, no)
I say to myself ""Keep trying""
And that's what I'm gonna do (that's what I'm gonna do)
As long as I have you (oh no)
That's what I'm gonna do, baby
I'll never stop believing"
130862,130862,fantasy-island,2010,abba,Pop,"I had a dream, there was a rainbow,
Over the mountains, over the sea
Just you and me, we were go walking together,
Watching the sunrise over the trees
Wa-Oo-Wa-Oo-Wa
Wa-Oo-Wa-Oo
Fantasy Island, you know we have a dream but
True love, holding us together
Starshine, Fantasy Island
You know I wish that we could stay like this forever
Fantasy Island, you know we have a dream but
True love, holding us together
Star shine, Fantasy Island
You know I wish that we could stay like this forever
People like me, can always believe in
Love on an island surrounded by sea
We had a dream, of love never liven
But I know that love can't live in a dream
Wa-Oo-Wa-Oo-Wa
Wa-Oo-Wa-Oo
Fantasy Island, you know we have a dream but
True love, holding us together
Star shine, Fantasy Island
You know I wish that we could stay like this forever
Fantasy Island, you know we have a dream but
True love, holding us together
Star shine, Fantasy Island
You know I wish that we could stay like this forever
A-ha, have it all seems like magic (Have it all seems like magic)
Oh yeah (A-ha)
Dreams can come true (Dreams can come true), (Dreams can come true-oo)
Fantasy Island, you know we have a dream but
True love, holding us together
Star shine, Fantasy Island
You know I wish that we could stay like this forever
Fantasy Island, you know we have a dream but
True love, holding us together
Star shine, Fantasy Island
You know I wish that we could stay like this forever
Fantasy Island, you know we have a dream but
True love, holding us together
Star shine, Fantasy Island
You know I wish that we could stay like this forever
Fantasy Island, you know we have a dream..."
130863,130863,estoy-soa-ando,2010,abba,Pop,"I have a dream, a song to sing
To help me cope with anything
If you see the wonder of a fairy tale
You can take the future even if you fail
I believe in angels
Something good in everything I see
I believe in angels
When I know the time is right for me
I'll cross the stream, I have a dream
I have a dream, a fantasy
To help me through reality
And my destination makes it worth the while
Pushing through the darkness still another mile
I believe in angels
Something good in everything I see
I believe in angels
When I know the time is right for me
I'll cross the stream, I have a dream
I'll cross the stream, I have a dream
I have a dream, a song to sing
To help me cope with anything
If you see the wonder of a fairy tale
You can take the future even if you fail
I believe in angels
Something good in everything I see
I believe in angels
When I know the time is right for me
I'll cross the stream, I have a dream
I'll cross the stream, I have a dream"
130864,130864,like-an-angel-passing-through-my-room,2012,abba,Pop,"Long awaited darkness falls
Casting shadows on the walls
In the twilight hour I am alone
Sitting near the fireplace, dying embers warm my face
In this peaceful solitude
All the outside world subdued
Everything comes back to me again
In the gloom
Like an angel passing through my room
Half awake and half in dreams
Seeing long forgotten scenes
So the present runs into the past
Now and then become entwined, playing games within my mind
Like the embers as they die
Love was one prolonged goodbye
And it all comes back to me tonight
In the gloom
Like an angel passing through my room"
130865,130865,slipping-through-my-fingers,2012,abba,Pop,"Schoolbag in hand, she leaves home in the early morning
Waving goodbye with an absent-minded smile
I watch her go with a surge of that well-known sadness
And I have to sit down for a while
The feeling that I'm losing her forever
And without really entering her world
I'm glad whenever I can share her laughter
That funny little girl
Slipping through my fingers all the time
I try to capture every minute
The feeling in it
Slipping through my fingers all the time
Do I really see what's in her mind
Each time I think I'm close to knowing
She keeps on growing
Slipping through my fingers all the time
Sleep in our eyes, her and me at the breakfast table
Barely awake, I let precious time go by
Then when she's gone, there's that odd melancholy feeling
And a sense of guilt I can't deny
What happened to the wonderful adventures
The places I had planned for us to go
(Slipping through my fingers all the time)
Well, some of that we did but most we didn't
And why, I just don't know
Slipping through my fingers all the time
I try to capture every minute
The feeling in it
Slipping through my fingers all the time
Do I really see what's in her mind
Each time I think I'm close to knowing
She keeps on growing
Slipping through my fingers all the time
Sometimes I wish that I could freeze the picture
And save it from the funny tricks of time
Slipping through my fingers
Slipping through my fingers all the time
Schoolbag in hand she leaves home in the early morning
Waving goodbye with an absent-minded smile"
130866,130866,you-owe-me-one,2012,abba,Pop,"Frida Now there's a shadow falling over our faces
Doubt forever in our hearts
And in a while we'll start to pick up the traces
We won't find the missing parts
Buy me a ticket, I'll go to the Bahamas
I need a rest from our petty little dramas
Yes I really do
Agnetha, Frida Aha, mm
Now look what you've done
I'm missing all the fun
Baby you owe me one
Aha, mm
It's my turn to run
A chance to feel the sun
Baby you owe me one
Frida I wasn't ready for this kind of intrusion
I was taken by surprise
Now both of us are in a state of confusion
Hesitation in our eyes
Something unwanted has entered our existence
I think it's better to view it from a distance
Yes I really do
Agnetha, Frida Aha, mm
Now look what you've done
I'm missing all the fun
Baby you owe me one
Aha, mm
It's my turn to run
A chance to feel the sun
Baby you owe me one
Aha, mm
Now look what you've done
I'm missing all the fun
Baby you owe me one
Aha, mm
It's my turn to run
A chance to feel the sun
Baby you owe me one
Aha, mm
Now look what you've done
I'm missing all the fun
Baby you owe me one
Aha, mm
It's my turn to run
A chance to feel the sun
Baby you owe me one
Aha, mm
Now look what you've done
I'm missing all the fun
Baby you owe me one
Aha, mm
It's my turn to run
A chance to feel the sun
Baby you owe me one
Aha, mm
Now look what you've done
I'm missing all the fun
Baby you owe me one
Aha"
130867,130867,two-for-the-price-of-one,2012,abba,Pop,"He had what you might call a trivial occupation
He cleaned the platforms of the local railway station
With no romance in his life
Sometimes he wished he had a wife
He read the matrimonial advertising pages
The cries for help from different people, different ages
But they had nothing to say
At least not until the day
When something special he read
This is what it said
If you dream of the girl for you
Then call us and get two for the price of one
We're the answer if you feel blue
So call us and get two for the price of one
If you dream of the girl for you
Then call us and get two for the price of one
We're the answer if you feel blue
So call us and get two for the price of one
He called the number and a voice said: ""Alice Whiting""
The voice was husky and it sounded quite exciting
He was amazed at his luck
The purest streak of gold he'd struck
He said: ""I read your ad, it sounded rather thrilling
I think a meeting could be mutually fulfilling
Why don't we meet for a chat
The three of us in my flat""
I can't forget what I read
This is what it said
If you dream of the girl for you
Then call us and get two for the price of one
We're the answer if you feel blue
So call us and get two for the price of one
If you dream of the girl for you
Then call us and get two for the price of one
We're the answer if you feel blue
So call us and get two for the price of one"
130868,130868,from-a-twinkling-star-to-a-passing-angel,2012,abba,Pop,
130869,130869,i-let-the-music-speak,2012,abba,Pop,"I'm hearing images, I'm seeing songs
No poet has ever painted
Voices call out to me, straight to my heart
So strange yet we're so well acquainted
I let the music speak, with no restraints
I let my feelings take over
Carry my soul away into the world
Where beauty meets the darkness of the day
Where my mind is like an open window
Where the high and healing winds blow
From my shallow sleep the sounds awake me
I let them take me
(Let them wake me, let them now, let them take me)
Let it be a joke
Let it be a smile
Let it be a farce, if it makes me laugh for a little while
Let it be a tear
Let it be a sigh
Coming from a heart, speaking to a heart, let it be a cry
Some streets are emptiness, dry leaves of autumn
Rustling down an old Alley
And in the dead of night, I find myself
A blind man in some ancient valley
I let the music speak, leading me gently
Urging me like a lover
Leading me all the way into a place
Where beauty will defeat the darkest day
Where I'm one with every grand illusion
No disturbance, no intrusion
Where I let the wistful sounds seduce me
I let them use me
(All illusion, no disturbance, no intrusion)
Let it be a joke
Let it be a smile
Let it be a farce, if it makes me laugh for a little while
Let it be a tear
Let it be a sigh
Coming from a heart, speaking to a heart, let it be a cry
Let it be a tear
Let it be a sigh
Coming from a heart, speaking to a heart, let it be a cry
Let it be the joy of each new sunrise
Or the moment when a day dies
I surrender without reservation
No explanations
No questions why
I take it to me and let it flow through me
Yes, I let the music speak
I let the music speak"
130870,130870,nina-pretty-ballerina,2006,abba,Pop,"Every day in the morning on her way to the office
You can see her as she catches a train
Just a face among a million faces
Just another woman with no name
Not the girl you'd remember but she's still something special
If you knew her I am sure you'd agree
'Cause I know she's got a little secret
Friday evening she turns out to be
Nina, pretty ballerina
Now she is the queen of the dancing floor
This is the moment she's waited for
Just like Cinderella
(just like Cinderella)
Nina, pretty ballerina
Who would ever think she could be this way
This is the part that she likes to play
But she knows the fun would go away
If she would play it every day
So she's back every morning to her work at the office
And another week to live in a dream
And another row of early mornings
In an almost never-ending stream
Doesn't talk very often, kind of shy and uncertain
Everybody seems to think she's a bore
But they wouldn't know her little secret
What her Friday night would have in store
Nina, pretty ballerina
Now she is the queen of the dancing floor
This is the moment she's waited for
Just like Cinderella
(just like Cinderella)
Nina, pretty ballerina
Who would ever think she could be this way
This is the part that she likes to play
She would like to play it every day"
130871,130871,me-and-i,2006,abba,Pop,"Sometimes when I'm mad
There's a part of me that seems to be a little sad
Sometimes when I scream
There's a voice in me that says, ""You shouldn't be so mean""
Oh no, oh no
Part of me is acting while the other stands beside
Yes, I am to myself what Jekyll must have been to Hyde
We're like sun and rainy weather
Sometimes we're a hit together
Me and I
Gloomy moods and inspiration
We're a funny combination
Me and I
I don't think I'm different or in any way unique
Think about yourself for a minute
And you'll find the answer in it
Everyone's a freak
Sometimes I have toyed
With ideas that I got from good old Dr Freud
Nothing new of course
It may seem to you I try to break through open doors
Oh no, oh no
I just want to say a lot of that applies to me
'Cause it's an explanation to my split identity
We're like sun and rainy weather
Sometimes we're a hit together
Me and I
Gloomy moods and inspiration
We're a funny combination
Me and I
I don't think I'm different or in any way unique
Think about yourself for a minute
And you'll find the answer in it
Everyone's a freak
Me and I
We're like sun and rainy weather
Sometimes we're a hit together
Me and I
Gloomy moods and inspiration
We're a funny combination
Me and I
I don't think I'm different or in any way unique
Think about yourself for a minute
And you'll find the answer in it
Everyone's a freak
We're like sun and rainy weather
Sometimes we're a hit together
Me and I
Gloomy moods and inspiration
We're a funny combination
Me and I"
130872,130872,s-o-s,2006,abba,Pop,"Where are those happy days, they seem so hard to find
I tried to reach for you, but you have closed your mind
Whatever happened to our love?
I wish I understood
It used to be so nice, it used to be so good
So when you're near me, darling can't you hear me
S. O. S.
The love you gave me, nothing else can save me
S. O. S.
When you're gone
How can I even try to go on?
When you're gone
Though I try how can I carry on?
You seem so far away though you are standing near
You made me feel alive, but something died I fear
I really tried to make it out
I wish I understood
What happened to our love, it used to be so good
So when you're near me, darling can't you hear me
S. O. S.
The love you gave me, nothing else can save me
S. O. S.
When you're gone
How can I even try to go on?
When you're gone
Though I try how can I carry on?"
130873,130873,put-on-your-white-sombrero,2006,abba,Pop,"Put on your white sombrero
Saddle your horse my dear
And ride off into the sunset
You'd better go
For there is no
Place for you here
Like and old fashioned hero
You stand before me
You think our life is a movie
My world is real
I live and feel
And I can do without you
Put on your white sombrero
Your red bandana too
Think of this day as a showdown
Goodbye my friend
This is the end
For me and you
Now be a bold vacquero
Don't show your feelings
I'll cry while you're disappearing
Into the night
All dressed in white
Unchained and free without me
Put on your white sombrero
Like all the cowboys do
Go find a sweet senorita
Somebody meek
Who'll never speak
Harshly to you
You're such a cavaliero
Proud, never bending
I want someone who will take me
Just as I am
I need a man
Who is in rhyme
With his time
You'll never take me
Just as I am
I need a man
Who is in rhyme
With his time"
